# Bangla word list for Amader Bangla Keyboard.
# Derived from the Google language-resources (bn) lexicon,
# https://github.com/google/language-resources  (CC BY 4.0).
# Format: bangla<TAB>freq
উদ	12
উদগ্র	10
উদগ্রীব	9
উদঘাটন	9
উদঘাটনে	9
উদঘাটনের	8
উদঘাটিত	9
উদদীন	10
উদভ্রান্ত	8
উদভ্রান্তের	7
উদযাপন	9
উদযাপনটা	8
উদযাপনে	9
উদযাপনের	8
উদযাপিত	9
উদর	11
উদাত্ত	10
উদার	11
উদারতা	10
উদারতার	9
উদারনৈতিক	8
উদারপন্থী	8
উদারভাবে	9
উদারমনা	9
উদারীকরণের	7
উদাস	11
উদাসী	11
উদাসীন	10
উদাসীনতা	9
উদাসীনতার	8
উদাহরণ	9
উদাহরণও	8
উদাহরণটি	8
উদাহরণসহ	7
উদাহরণস্বরূপ	5
উদাহরণস্বরূপঃ	5
উদাহরণের	8
উদিত	11
উদীচী	11
উদীচীর	10
উদীয়মান	9
উদোম	11
উদোর	11
উদ্	12
উদ্গ্রীব	9
উদ্ঘাটন	9
উদ্ঘাটনে	9
উদ্ঘাটনের	8
উদ্দাম	10
উদ্দিন	10
উদ্দিনও	9
উদ্দিনকে	9
উদ্দিনসহ	8
উদ্দিনের	9
উদ্দিষ্ট	9
উদ্দীন	10
উদ্দীনকে	9
উদ্দীনের	9
উদ্দীপক	9
উদ্দীপকটি	8
উদ্দীপকে	9
উদ্দীপকের	8
উদ্দীপনা	9
উদ্দীপনামূলক	6
উদ্দীপনার	8
উদ্দীপিত	9
উদ্দীপ্ত	9
উদ্দেশ	10
উদ্দেশে	10
উদ্দেশেই	9
উদ্দেশ্য	9
উদ্দেশ্যই	8
উদ্দেশ্যও	8
উদ্দেশ্যকে	8
উদ্দেশ্যটা	8
উদ্দেশ্যপ্রণোদিত	4
উদ্দেশ্যপ্রণোদিতভাবে	3
উদ্দেশ্যমূলক	6
উদ্দেশ্যহীন	7
উদ্দেশ্যেই	8
উদ্দেশ্যের	8
উদ্দ্যেশে	9
উদ্ধত	10
উদ্ধার	10
উদ্ধারকরা	8
উদ্ধারকরে	8
উদ্ধারকর্মী	7
উদ্ধারকর্মীদের	5
উদ্ধারকর্মীরা	6
উদ্ধারকাজ	8
উদ্ধারকাজে	8
উদ্ধারকাজের	7
উদ্ধারকারী	8
উদ্ধারকারীদের	6
উদ্ধারকারীরা	7
উদ্ধারকৃত	8
উদ্ধারকৃতদের	6
উদ্ধারকৃতরা	7
উদ্ধারসহ	8
উদ্ধারে	10
উদ্ধারের	9
উদ্ধৃত	10
উদ্ধৃতি	10
উদ্ধৃতির	9
উদ্বাস্তু	9
উদ্বাস্তুদের	7
উদ্বাস্তুর	8
উদ্বাহু	10
উদ্বিগ্ন	9
উদ্বিগ্নতা	8
উদ্বুদ্ধ	9
উদ্বুদ্ধকরণ	6
উদ্বৃত্ত	9
উদ্বেগ	10
উদ্বেগও	9
উদ্বেগজনক	7
উদ্বেগজনকভাবে	5
উদ্বেগে	10
উদ্বেগের	9
উদ্বেল	10
উদ্বেলিত	9
উদ্বোধক	9
উদ্বোধন	9
উদ্বোধনকালে	7
উদ্বোধনী	9
উদ্বোধনীতে	8
উদ্বোধনে	9
উদ্বোধনের	8
উদ্ভট	10
উদ্ভব	10
উদ্ভবের	9
উদ্ভাবক	9
উদ্ভাবকরা	8
উদ্ভাবন	9
উদ্ভাবনকে	8
উদ্ভাবনী	9
উদ্ভাবনে	9
উদ্ভাবনের	8
উদ্ভাবিত	9
উদ্ভাস	10
উদ্ভাসিত	9
উদ্ভিজ্জ	9
উদ্ভিদ	10
উদ্ভিদকে	9
উদ্ভিদটি	9
উদ্ভিদবিজ্ঞান	6
উদ্ভিদবিদ্যা	7
উদ্ভিদে	10
উদ্ভিদের	9
উদ্ভুত	10
উদ্ভূত	10
উদ্ভ্রান্ত	8
উদ্যম	10
উদ্যমী	10
উদ্যমে	10
উদ্যমের	9
উদ্যান	10
উদ্যানটি	9
উদ্যানতত্ত্ব	6
উদ্যানতত্ত্ববিদ	4
উদ্যানসহ	8
উদ্যানে	10
উদ্যানের	9
উদ্যেগ	10
উদ্যেগে	10
উদ্যোক্তা	9
উদ্যোক্তাই	8
উদ্যোক্তাকে	8
উদ্যোক্তাদের	7
উদ্যোক্তার	8
উদ্যোক্তারা	8
উদ্যোক্তারাও	7
উদ্যোগ	10
উদ্যোগই	9
উদ্যোগও	9
উদ্যোগকে	9
উদ্যোগগুলো	8
উদ্যোগটা	9
উদ্যোগটি	9
উদ্যোগটির	8
উদ্যোগী	10
উদ্যোগে	10
উদ্যোগেই	9
উদ্যোগেও	9
উদ্যোগের	9
উদ্রেক	10
উদ্রেককারী	8
উধাও	11
উন	12
উনআশি	10
উনচল্লিশ	8
উনত্রিশ	9
উনত্রিশে	9
উনবিংশ	10
উনষাট	10
উনসত্তরের	7
উনসত্তুর	8
উনাকে	11
উনাদের	10
উনার	11
উনারা	11
উনি	12
উনিই	11
উনিও	11
উনিশ	11
উনিশশত	9
উনিশে	11
উনিশের	10
উনিসশত	9
উনুনে	11
উনুনের	10
উন্নত	10
উন্নতজাতের	7
উন্নততর	8
উন্নতমানের	7
উন্নতি	10
উন্নতিও	9
উন্নতিটা	9
উন্নতিতে	9
উন্নতির	9
উন্নয়ন	9
উন্নয়নে	9
উন্নয়নের	8
উন্নিত	10
উন্নীত	10
উন্মত্ত	9
উন্মত্ততা	8
উন্মাতাল	9
উন্মাদ	10
উন্মাদনা	9
উন্মাদনার	8
উন্মাদের	9
উন্মুক্ত	9
উন্মুক্তভাবে	7
উন্মুখ	10
উন্মেষ	10
উন্মোচন	9
উন্মোচনে	9
উন্মোচনের	8
উন্মোচিত	9
উপ	12
উপকণ্ঠ	9
উপকণ্ঠে	9
উপকথা	10
উপকমিটি	9
উপকমিটির	8
উপকমিশনার	7
উপকরণ	9
উপকরণই	8
উপকরণগুলো	7
উপকরণসহ	7
উপকরণে	9
উপকরণের	8
উপকার	10
উপকারই	9
উপকারও	9
উপকারভোগী	8
উপকারি	10
উপকারিতা	9
উপকারিতার	8
উপকারী	10
উপকারে	10
উপকারের	9
উপকূল	10
উপকূলবর্তী	7
উপকূলীয়	9
উপকূলে	10
উপকূলের	9
উপকৃত	10
উপকেন্দ্র	8
উপকেন্দ্রের	7
উপক্রান্তীয়	7
উপগ্রহ	9
উপগ্রহের	8
উপচে	11
উপজাত	10
উপজাতি	10
উপজাতিদের	8
উপজাতির	9
উপজাতিরা	9
উপজীব্য	9
উপজেলা	10
উপজেলাকে	9
উপজেলাগুলো	8
উপজেলাগুলোতে	7
উপজেলাগুলোর	7
উপজেলাতেই	8
উপজেলাধীন	8
উপজেলাবাসীর	7
উপজেলাভিত্তিক	6
উপজেলায়	9
উপজেলার	9
উপজেলাসহ	8
উপঢৌকন	9
উপত্যকা	9
উপত্যকার	8
উপদল	10
উপদলে	10
উপদলের	9
উপদেশ	10
উপদেশমূলক	7
উপদেশের	9
উপদেষ্টা	9
উপদেষ্টাও	8
উপদেষ্টাকে	8
উপদেষ্টাদের	7
উপদেষ্টামণ্ডলীর	4
উপদেষ্টার	8
উপদেষ্টারা	8
উপদেষ্টাসহ	7
উপদ্বীপ	9
উপদ্বীপে	9
উপদ্বীপের	8
উপদ্রপ	9
উপদ্রব	9
উপদ্রুত	9
উপধারা	10
উপনদী	10
উপনিবেশ	9
উপনিবেশিক	8
উপনিবেশের	8
উপনির্বাচন	7
উপনির্বাচনে	7
উপনির্বাচনের	6
উপনিষদ	9
উপনিষদে	9
উপনিষদের	8
উপনীত	10
উপনেতা	10
উপন্যাস	9
উপন্যাসও	8
উপন্যাসকে	8
উপন্যাসগুলো	7
উপন্যাসগুলোর	6
উপন্যাসটি	8
উপন্যাসটিকে	7
উপন্যাসটিতে	7
উপন্যাসটির	7
উপন্যাসিক	8
উপন্যাসে	9
উপন্যাসেও	8
উপন্যাসের	8
উপপরিচালক	7
উপপরিদর্শক	6
উপপাদ্য	9
উপপুলিশ	9
উপপ্রধান	8
উপপ্রধানমন্ত্রী	4
উপবন	10
উপবাস	10
উপবাসের	9
উপবিভাগ	9
উপবিষ্ট	9
উপবৃত্তাকার	7
উপবৃত্তি	9
উপবৃত্তির	8
উপব্যবস্থাপক	5
উপব্যবস্থাপনা	5
উপভাষা	10
উপভোগ	10
উপভোগই	9
উপভোগও	9
উপভোগের	9
উপভোগ্য	9
উপমন্ত্রী	8
উপমন্ত্রীর	7
উপমহাদেশ	8
উপমহাদেশীয়	7
উপমহাদেশে	8
উপমহাদেশের	7
উপমহাপরিচালক	5
উপমহাপরিদর্শক	4
উপমহাব্যবস্থাপক	3
উপমা	11
উপমার	10
উপযুক্ত	9
উপযোগ	10
উপযোগি	10
উপযোগিতা	9
উপযোগিতার	8
উপযোগী	10
উপর	11
উপরই	10
উপরও	10
উপরন্তু	9
উপরাষ্ট্রপতি	6
উপরি	11
উপরিউক্ত	8
উপরিতল	9
উপরিতলের	8
উপরিভাগ	9
উপরিভাগে	9
উপরিভাগের	8
উপরে	11
উপরেই	10
উপরেও	10
উপরের	10
উপরোক্ত	9
উপরোল্লিখিত	7
উপর্যুক্ত	8
উপর্যুপরি	8
উপল	11
উপলক্ষ	9
উপলক্ষটা	8
উপলক্ষে	9
উপলক্ষেই	8
উপলক্ষেও	8
উপলক্ষের	8
উপলক্ষ্য	8
উপলক্ষ্যে	8
উপলব্ধি	9
উপলব্ধিতে	8
উপলব্ধির	8
উপলে	11
উপশম	10
উপশমে	10
উপশমের	9
উপশহর	9
উপশহরে	9
উপশহরের	8
উপশিরা	10
উপসংহার	9
উপসংহারে	9
উপসচিব	9
উপসর্গ	9
উপসর্গও	8
উপসর্গগুলো	7
উপসর্গের	8
উপসহকারী	8
উপসাগর	9
উপসাগরে	9
উপসাগরের	8
উপস্থাপক	8
উপস্থাপকের	7
উপস্থাপন	8
উপস্থাপনকালে	6
উপস্থাপনা	8
উপস্থাপনাও	7
উপস্থাপনায়	7
উপস্থাপনার	7
উপস্থাপনে	8
উপস্থাপনের	7
উপস্থাপিকা	8
উপস্থাপিত	8
উপস্থিত	9
উপস্থিতছিলেন	6
উপস্থিতি	9
উপস্থিতিই	8
উপস্থিতিও	8
উপস্থিতিকে	8
উপস্থিতিতে	8
উপস্থিতিতেই	7
উপস্থিতির	8
উপস্থিতে	9
উপহার	10
উপহারই	9
উপহারও	9
উপহারটা	9
উপহারটি	9
উপহারসামগ্রী	6
উপহারে	10
উপহারের	9
উপহাস	10
উপাখ্যান	9
উপাচার্য	9
উপাচার্যকে	8
উপাচার্যদের	7
উপাচার্যসহ	7
উপাচার্যের	8
উপাত্ত	10
উপাত্তগুলো	8
উপাত্তের	9
উপাদান	10
উপাদানই	9
উপাদানও	9
উপাদানকে	9
উপাদানগুলো	8
উপাদানগুলোকে	7
উপাদানগুলোর	7
উপাদানটি	9
উপাদানবিশেষ	7
উপাদানে	10
উপাদানের	9
উপাদেয়	10
উপাধি	11
উপাধিতে	10
উপাধির	10
উপাধ্যক্ষ	8
উপানুষ্ঠানিক	7
উপার্জন	9
উপার্জনও	8
উপার্জনকারী	7
উপার্জনক্ষম	6
উপার্জনে	9
উপার্জনের	8
উপার্জিত	9
উপাসক	10
উপাসনা	10
উপাসনার	9
উপাসনালয়	8
উপাস্য	10
উপুর	11
উপুল	11
উপেক্ষা	10
উপেক্ষার	9
উপেক্ষিত	9
উপেক্ষিতই	8
উপেন	11
উপেনের	10
উপেন্দ্রকিশোর	6
উপো	12
উপোস	11
উফ	12
উফশী	11
উফা	12
উবাই	11
উবার	11
উবু	12
উবুন্টু	10
উবে	12
উভকামী	10
উভচর	10
উম	12
উমনুর	10
উমর	11
উমরাও	10
উমরের	10
উমা	12
উমার	11
উমেশ	11
উম্মত	10
উম্মতকে	9
উম্মতে	10
উম্মতের	9
উম্মার	10
উম্মাহ	10
উম্মাহর	9
উম্মুক্ত	9
উম্মুল	10
উম্মে	11
উম্মোচন	9
উয়েফা	11
উর	12
উরু	12
উরুতে	11
উরুর	11
উর্দি	11
উর্দু	11
উর্দুই	10
উর্দুকে	10
উর্দুতে	10
উর্দুভাষী	9
উর্দুর	10
উর্ধতন	9
উর্ধে	11
উর্ধ্বতন	8
উর্ধ্বে	10
উর্বরতা	9
উর্বরতার	8
উর্বরা	10
উর্মি	11
উর্মিলা	10
উল	12
উলকি	11
উলটে	11
উলটো	11
উলন	11
উলফ	11
উলফা	11
উলফার	10
উলামা	11
উলিপুর	10
উলুধ্বনি	9
উলুম	11
উলেন	11
উল্কা	11
উল্কার	10
উল্কি	11
উল্টা	11
উল্টাপাল্টা	8
উল্টে	11
উল্টেপাল্টে	8
উল্টো	11
উল্টোটা	10
উল্টোটাই	9
উল্টোটাও	9
উল্টোদিকে	9
উল্টোদিকের	8
উল্টোপথে	9
উল্টোপাল্টা	8
উল্টোভাবে	9
উল্যাহ	10
উল্যাহর	9
উল্লম্ফন	8
উল্লসিত	9
উল্লা	11
উল্লাপাড়া	9
উল্লার	10
উল্লাস	10
উল্লাসে	10
উল্লাসের	9
উল্লাহ	10
উল্লাহকে	9
উল্লাহর	9
উল্লিখিত	9
উল্লুক	10
উল্লে	11
উল্লেখ	10
উল্লেখও	9
উল্লেখপূর্বক	6
উল্লেখযোগ্য	7
উল্লেখযোগ্যভাবে	5
উল্লেখযোগ্যসংখ্যক	3
উল্লেখসহ	8
উল্লেখিত	9
উল্লেখের	9
উল্লেখ্য	9
উল্ল্যাহ	9
উশু	12
উশুল	11
উষা	12
উষার	11
উষ্ণ	11
উষ্ণতা	10
উষ্ণতার	9
উষ্মা	11
উস	12
উসকানি	10
উসকানিতে	9
উসকানিদাতা	8
উসকানিমূলক	7
উসকানির	9
উসকে	11
উসখুস	10
উসমান	10
উসমানিয়া	9
উসাইন	10
উসামা	11
উসুল	11
উস্কানি	10
উস্কানিতে	9
উস্কানিমূলক	7
উস্কে	11
উহা	12
উহাকে	11
উহাদের	10
উহার	11
উহারা	11
উহু	12
উহুদ	11
উহুরু	11
উহ্	12
উহ্য	11
ঊ	13
ঊনত্রিশ	9
ঊননব্বই	8
ঊনবিংশ	10
ঊনিশ	11
ঊনিশশো	10
ঊরু	12
ঊরুতে	11
ঊরুর	11
ঊর্ধ্ব	10
ঊর্ধ্বগতি	8
ঊর্ধ্বগতিতে	7
ঊর্ধ্বগতির	7
ঊর্ধ্বগামী	8
ঊর্ধ্বতন	8
ঊর্ধ্বতনদের	6
ঊর্ধ্বমুখী	8
ঊর্ধ্বশ্বাসে	7
ঊর্ধ্বসীমা	8
ঊর্ধ্বে	10
ঊর্মি	11
ঊর্মির	10
ঊর্মিলা	10
ঊষর	11
ঊষা	12
ঊষ্ণ	11
ঋ	13
ঋগ্বেদের	9
ঋজু	12
ঋজুর	11
ঋণ	12
ঋণই	11
ঋণও	11
ঋণকে	11
ঋণখেলাপি	9
ঋণখেলাপিদের	7
ঋণখেলাপির	8
ঋণখেলাপী	9
ঋণখেলাপের	8
ঋণগ্রহীতা	8
ঋণগ্রহীতাদের	6
ঋণচুক্তি	9
ঋণচুক্তির	8
ঋণদাতা	10
ঋণদাতাদের	8
ঋণদাতারা	9
ঋণদান	10
ঋণদানকারী	8
ঋণপত্র	9
ঋণমান	10
ঋণসুবিধা	9
ঋণাত্মক	9
ঋণী	12
ঋণে	12
ঋণের	11
ঋতু	12
ঋতুকে	11
ঋতুচক্রের	8
ঋতুতে	11
ঋতুতেই	10
ঋতুপর্ণ	9
ঋতুপর্ণা	9
ঋতুভিত্তিক	8
ঋতুভেদে	10
ঋতুর	11
ঋতুরাজ	10
ঋতুস্রাব	9
ঋত্বিক	10
ঋত্বিকা	10
ঋত্বিকের	9
ঋদ্ধ	11
ঋদ্ধি	11
ঋদ্ধিমান	9
ঋদ্ধির	10
ঋধীমান	10
ঋন	12
ঋষি	12
ঋষিজ	11
ঋষিদের	10
ঋষির	11
ঋষিরা	11
এ	13
এআই	11
এআইজি	10
এআর	11
এই	12
এইখানে	10
এইখানেই	9
এইগন	10
এইগুলো	10
এইচ	11
এইচআইভি	8
এইচআর	9
এইচআরডব্লিউ	5
এইচএস	9
এইচএসবিসি	7
এইচএসবিসির	6
এইচএসসি	8
এইচএসসিতে	7
এইচএসসির	7
এইচটি	10
এইচটিএমএল	6
এইচটিসি	9
এইচটিসির	8
এইচডি	10
এইচডিআর	8
এইচডিএমআই	6
এইচডিএল	8
এইচডিপি	9
এইচডিপির	8
এইচপি	10
এইচপিভি	9
এইচপির	9
এইচবিও	9
এইচসিএ	9
এইজ	11
এইজন্য	9
এইজন্যে	9
এইট	11
এইটা	11
এইটাই	10
এইটি	11
এইটুকু	10
এইটুকুই	9
এইটে	11
এইটের	10
এইড	11
এইডস	10
এইডসে	10
এইডসের	9
এইডা	11
এইডের	10
এইতো	11
এইদিকে	10
এইদিন	10
এইদিনে	10
এইধরনের	8
এইবার	10
এইবারের	9
এইভাবে	10
এইমাত্র	9
এইরকম	9
এইরূপ	10
এইরূপে	10
এইরেসে	10
এইস	11
এইসব	10
এইহানে	10
এএফসি	10
এ-এর	10
এও	12
এঁকে	12
এঁকেছি	11
এঁকেছিলেন	9
এঁকেছে	11
এঁকেছেন	10
এঁকেবেঁকে	10
এঁটে	12
এঁটেছেন	10
এঁটেল	11
এঁদের	11
এঁদেরই	10
এঁর	12
এঁরা	12
এঁরাই	11
এক	12
একই	11
একইদিন	9
একইদিনে	9
একইভাবে	9
একইরকম	8
একইসাথে	9
একক	11
এককভাবে	9
এককভাবেই	8
এককাট্টা	9
এককাতারে	9
এককাপ	10
এককালীন	9
এককালে	10
এককালের	9
এককে	11
এককেন্দ্রিক	7
এককের	10
এককোষী	10
একখণ্ড	9
একখান	10
একখানা	10
একখানি	10
একগাদা	10
একগাল	10
একগুচ্ছ	9
একগোছা	10
একগ্লাস	9
একঘণ্টা	9
একঘণ্টার	8
একঘরে	10
একচিলতে	9
একচুল	10
একচুলও	9
একচোখা	10
একচোট	10
একচ্ছত্র	8
একজন	10
একজনই	9
একজনও	9
একজনকে	9
একজনকেই	8
একজনকেও	8
একজনে	10
একজনের	9
একজাতীয়	9
একজিমা	10
একজোট	10
একঝলক	9
একঝাঁক	10
একটা	11
একটাই	10
একটাও	10
একটাকে	10
একটাতে	10
একটানা	10
একটানে	10
একটার	10
একটি	11
একটিই	10
একটিও	10
একটিকে	10
একটিতে	10
একটিতেও	9
একটিবার	9
একটিবারের	8
একটিভ	10
একটিমাত্র	8
একটির	10
একটিরও	9
একটিসহ	9
একটু	11
একটুও	10
একটুকরো	9
একটুকু	10
একটুখানি	9
একটুর	10
একতরফা	9
একতরফাভাবে	7
একতলা	10
একতলার	9
একতা	11
একতাবদ্ধ	8
একতার	10
একতারা	10
একতারার	9
একত্ববাদের	7
একত্র	10
একত্রিত	9
একত্রিশ	9
একত্রে	10
একথা	11
একথাও	10
একদফা	10
একদম	10
একদমই	9
একদল	10
একদা	11
একদিক	10
একদিকে	10
একদিকের	9
একদিন	10
একদিনও	9
একদিনে	10
একদিনেই	9
একদিনের	9
একদৃষ্টিতে	8
একধরণের	8
একধরনের	8
একধাপ	10
একধারে	10
একনজর	9
একনজরে	9
একনম্বর	8
একনামে	10
একনিষ্ঠ	9
একনিষ্ঠভাবে	7
একনেক	10
একনেকে	10
একনেকের	9
একপক্ষ	9
একপক্ষের	8
একপলক	9
একপশলা	9
একপাল	10
একপাশ	10
একপাশে	10
একপাশের	9
একপেশে	10
একপ্রকার	8
একপ্রকারের	7
একপ্রান্ত	8
একপ্রান্তে	8
একফাঁকে	10
একফোঁটা	10
একবছর	9
একবছরে	9
একবছরের	8
একবাক্যে	9
একবার	10
একবারই	9
একবারও	9
একবারে	10
একবারেই	9
একবারের	9
একবিংশ	10
একবিন্দু	9
একবীজপত্রী	7
একবেলা	10
একভাগ	10
একভাবে	10
একমত	10
একমনে	10
একমাত্র	9
একমাথা	10
একমাস	10
একমাসে	10
একমাসের	9
একমি	11
একমুখী	10
একমুঠো	10
একযুগ	10
একযোগে	10
একর	11
একরকম	9
একরকমের	8
একরঙা	10
একরত্তি	9
একরপ্রতি	8
একরাত	10
একরাতে	10
একরাম	10
একরামকে	9
একরামুল	9
একরামের	9
একরাশ	10
একরূপ	10
একরে	11
একরের	10
একরোখা	10
একলা	11
একলাখ	10
একলাফে	10
একশ	11
একশটি	10
একশত	10
একশো	11
একশ্রেণির	8
একশ্রেণীর	8
একসময়	9
একসম্য	9
একসাথে	10
একসূত্রে	9
একসেস	10
একস্থানে	9
একহাজার	9
একহাত	10
একহাতে	10
একা	12
একাই	11
একাউন্ট	9
একাউন্টে	9
একাউন্টেন্ট	7
একাংশ	11
একাংশও	10
একাংশকে	10
একাংশে	11
একাংশের	10
একাকার	10
একাকি	11
একাকিত্ব	9
একাকিত্বের	8
একাকী	11
একাকীত্ব	9
একাকীত্বের	8
একাগ্র	10
একাগ্রচিত্তে	7
একাজ	11
একাজে	11
একাট্টা	10
একাডেমি	10
একাডেমিক	9
একাডেমিকে	9
একাডেমিতে	9
একাডেমির	9
একাডেমিসহ	8
একাডেমী	10
একাডেমীতে	9
একাডেমীর	9
একাত্তর	9
একাত্তরকে	8
একাত্তরে	9
একাত্তরের	8
একাত্ম	10
একাত্মতা	9
একাদশ	10
একাদশকে	9
একাদশতম	8
একাদশে	10
একাদশের	9
একাধারে	10
একাধিক	10
একাধিকবার	8
একাধিপত্য	8
একানব্বই	8
একান্ত	10
একান্তই	9
একান্তভাবে	8
একান্তভাবেই	7
একান্তে	10
একান্ন	10
একান্নবর্তী	7
একাব্বর	9
একার	11
একারণে	10
একারণেই	9
একারনে	10
একাল	11
একালে	11
একালের	10
একি	12
একিউএপি	9
একীভূত	10
একুশ	11
একুশে	11
একুশের	10
একে	12
একেই	11
একেএম	10
একেক	11
একেকজন	9
একেকজনকে	8
একেকজনের	8
একেকটা	10
একেকটি	10
একেকটির	9
একেকবার	9
একেকভাবে	9
একেকরকম	8
একেতো	11
একেপি	11
একেপির	10
একেবারে	10
একেবারেই	9
একের	11
এক্কেবারে	9
এক্টিনমিটার	7
এক্ষণে	10
এক্ষুণি	10
এক্ষুনি	10
এক্ষেত্রে	9
এক্ষেত্রেও	8
এক্স	11
এক্সএল	9
এক্সক্লুসিভ	7
এক্সচেঞ্জ	8
এক্সচেঞ্জে	8
এক্সচেঞ্জের	7
এক্সটারনাল	7
এক্সটার্নাল	7
এক্সটেনশন	7
এক্সট্রা	9
এক্সট্রিম	8
এক্সপাঞ্জ	8
এক্সপার্ট	8
এক্সপার্টরা	7
এক্সপার্টের	7
এক্সপি	10
এক্সপির	9
এক্সপেরিমেন্ট	6
এক্সপেরিমেন্টাল	5
এক্সপো	10
এক্সপোজার	8
এক্সপোতে	9
এক্সপোর	9
এক্সপোর্ট	8
এক্সপোর্টার্স	6
এক্সপ্রেশন	7
এক্সপ্রেস	8
এক্সপ্রেসকে	7
এক্সপ্রেসে	8
এক্সপ্রেসের	7
এক্সপ্লোরার	7
এক্সবক্স	8
এক্সরে	10
এক্সাইজ	9
এক্সাইটেড	8
এক্সারসাইজ	7
এক্সিলেন্স	8
এক্সিস	10
এক্সের	10
এক্সেল	10
এক্সেলের	9
এক্সেস	10
এক্সেসরিজ	8
এক্সোর	10
এখন	11
এখনই	10
এখনও	10
এখনকার	9
এখনতো	10
এখনি	11
এখনে	11
এখনো	11
এখবর	10
এখলাস	10
এখলাসউদ্দিন	6
এখাতে	11
এখান	11
এখানকার	9
এখানকারই	8
এখানে	11
এখানেই	10
এখানেও	10
এখানের	10
এখুনি	11
এগ	12
এগার	11
এগারটার	9
এগারটি	10
এগারতম	9
এগারসিন্দুর	7
এগারো	11
এগারোজন	9
এগারোটা	10
এগারোটার	9
এগারোর	10
এগিয়ে	11
এগুচ্ছিল	9
এগুচ্ছে	10
এগুচ্ছেন	9
এগুতে	11
এগুতেই	10
এগুনো	11
এগুবে	11
এগুলা	11
এগুলি	11
এগুলির	10
এগুলো	11
এগুলোই	10
এগুলোও	10
এগুলোকে	10
এগুলোতে	10
এগুলোর	10
এগোচ্ছি	10
এগোচ্ছিল	9
এগোচ্ছিলেন	8
এগোচ্ছে	10
এগোচ্ছেন	9
এগোতে	11
এগোতেই	10
এগোন	11
এগোনো	11
এগোনোর	10
এগোবে	11
এগোবেন	10
এগোল	11
এগোলে	11
এগোলেও	10
এগোলেন	10
এগ্রিকালচার	7
এগ্রিকোল	9
এগ্রিকোলের	8
এগ্রিমেন্ট	8
এগ্রো	11
এগ্রোবাংলা	9
এঘটনা	10
এঘটনার	9
এচিং	12
এছাড়া	11
এছাড়াও	10
এজ	12
এজন্য	10
এজন্যই	9
এজন্যে	10
এজবাস্টন	8
এজবাস্টনে	8
এজলাস	10
এজলাসে	10
এজলাসের	9
এজাজ	11
এজাজুল	10
এজাহার	10
এজাহারও	9
এজাহারভুক্ত	7
এজাহারে	10
এজাহারের	9
এজি	12
এজিএম	10
এজিএমের	9
এজিং	12
এজিবি	11
এজে	12
এজেন্ট	10
এজেন্টকে	9
এজেন্টদের	8
এজেন্টরা	9
এজেন্টের	9
এজেন্ডা	10
এজেন্ডার	9
এজেন্সি	10
এজেন্সিকে	9
এজেন্সিগুলো	8
এজেন্সিগুলোর	7
এজেন্সিতে	9
এজেন্সির	9
এজের	11
এঞ্জি	11
এঞ্জেলস	9
এট	12
এটম	11
এটর্নি	10
এটলাস	10
এটা	12
এটাই	11
এটাও	11
এটাকে	11
এটাকেই	10
এটাকেও	10
এটাতে	11
এটাতো	11
এটার	11
এটারও	10
এটিই	11
এটিএন	10
এটিএন্ডটি	8
এটিএম	10
এটিও	11
এটিকে	11
এটিকেই	10
এটিতে	11
এটিভান	10
এটির	11
এটুআই	10
এটুকু	11
এটুকুই	10
এটে	12
এড	12
এডউইন	9
এডগার	10
এডপ্ট	10
এডভোকেট	9
এডমিরাল	9
এডলফ	10
এডি	12
এডিএফ	10
এডিএম	10
এডিজি	11
এডিট	11
এডিটর	10
এডিটিং	11
এডিনবরার	8
এডিনসন	9
এডিপি	11
এডিপিতে	10
এডিপির	10
এডিবল	10
এডিবি	11
এডিবির	10
এডিশন	10
এডিশনাল	9
এডিশনের	9
এডিস	11
এডিসন	10
এডিসনের	9
এডিসি	11
এডুকেশন	9
এডুকেশনাল	8
এডুকেশনের	8
এডেটা	11
এডেন	11
এডেনে	11
এডেনের	10
এত	12
এতই	11
এতকাল	10
এতকিছু	10
এতকিছুর	9
এতক্ষণ	9
এতক্ষণে	9
এতখানি	10
এতগুলো	10
এতজন	10
এতটা	11
এতটাই	10
এতটুকুই	9
এতটুকুও	9
এতথ্য	10
এতদসত্ত্বেও	6
এতদিন	10
এতদিনে	10
এতদিনের	9
এতদূর	10
এতবার	10
এতসব	10
এতসবের	9
এতিম	11
এতিমখানা	9
এতিমখানার	8
এতিমদের	9
এতিমের	10
এতে	12
এতেই	11
এতেও	11
এতেকাফ	10
এতেকাফে	10
এতেকাফের	9
এতো	12
এতোই	11
এতোকিছুর	9
এতোক্ষণ	9
এতোগুলো	10
এতোটা	11
এতোটাই	10
এতোদিন	10
এত্ত	11
এথনিক	10
এথিকস	10
এথেনা	11
এথেন্স	10
এথেন্সকে	9
এথেন্সে	10
এথেন্সের	9
এদিক	11
এদিকে	11
এদিকেই	10
এদিন	11
এদিনই	10
এদিনও	10
এদিনসন	9
এদিনে	11
এদিনেই	10
এদিনের	10
এদের	11
এদেরই	10
এদেরও	10
এদেরকে	10
এদেরমধ্যে	8
এদেশ	11
এদেশে	11
এদেশের	10
এদেশেরই	9
এধরণের	9
এধরনের	9
এন	12
এনআইডি	9
এনইসি	10
এনএ	11
এনএইচএস	7
এনএইচকে	8
এনএফসি	9
এনএভি	10
এনএলডি	9
এনএস	10
